range query Star
longitude min, lattitude min, timestamp min, longitude min, lattitude min, timestamp min, query_size, found, elasped time
24876976records have been loaded.
946789939.000000, -179.969593, 0.00,986450533.100000, -143.972940, 18.10,10, 0, 6
966620236.050000, -179.969593, 0.00,1006280830.150000, -143.972940, 18.10,10, 0, 1
986450533.100000, -179.969593, 0.00,1026111127.200000, -143.972940, 18.10,10, 0, 2
1006280830.150000, -179.969593, 0.00,1045941424.250000, -143.972940, 18.10,10, 0, 1
1026111127.200000, -179.969593, 0.00,1065771721.300000, -143.972940, 18.10,10, 0, 1
1045941424.250000, -179.969593, 0.00,1085602018.350000, -143.972940, 18.10,10, 0, 1
1065771721.300000, -179.969593, 0.00,1105432315.400000, -143.972940, 18.10,10, 0, 1
1085602018.350000, -179.969593, 0.00,1125262612.450000, -143.972940, 18.10,10, 0, 1
1105432315.400000, -179.969593, 0.00,1145092909.500000, -143.972940, 18.10,10, 0, 1
1125262612.450000, -179.969593, 0.00,1164923206.550000, -143.972940, 18.10,10, 0, 1
1145092909.500000, -179.969593, 0.00,1184753503.600000, -143.972940, 18.10,10, 0, 1
1164923206.549999, -179.969593, 0.00,1204583800.650000, -143.972940, 18.10,10, 0, 4
1184753503.599999, -179.969593, 0.00,1224414097.700000, -143.972940, 18.10,10, 0, 7
1204583800.649999, -179.969593, 0.00,1244244394.750000, -143.972940, 18.10,10, 0, 20
1224414097.699999, -179.969593, 0.00,1264074691.799999, -143.972940, 18.10,10, 0, 13
1244244394.749999, -179.969593, 0.00,1283904988.849999, -143.972940, 18.10,10, 0, 2
1264074691.799999, -179.969593, 0.00,1303735285.899999, -143.972940, 18.10,10, 0, 1
1283904988.849999, -179.969593, 0.00,1323565582.949999, -143.972940, 18.10,10, 0, 2
1303735285.899999, -179.969593, 0.00,1343395879.999999, -143.972940, 18.10,10, 0, 1
946789939.000000, -161.971267, 0.00,986450533.100000, -125.974613, 18.10,10, 0, 130
966620236.050000, -161.971267, 0.00,1006280830.150000, -125.974613, 18.10,10, 0, 3
986450533.100000, -161.971267, 0.00,1026111127.200000, -125.974613, 18.10,10, 0, 1
1006280830.150000, -161.971267, 0.00,1045941424.250000, -125.974613, 18.10,10, 0, 1
1026111127.200000, -161.971267, 0.00,1065771721.300000, -125.974613, 18.10,10, 0, 1
1045941424.250000, -161.971267, 0.00,1085602018.350000, -125.974613, 18.10,10, 0, 1
1065771721.300000, -161.971267, 0.00,1105432315.400000, -125.974613, 18.10,10, 0, 2
1085602018.350000, -161.971267, 0.00,1125262612.450000, -125.974613, 18.10,10, 0, 1
1105432315.400000, -161.971267, 0.00,1145092909.500000, -125.974613, 18.10,10, 0, 1
1125262612.450000, -161.971267, 0.00,1164923206.550000, -125.974613, 18.10,10, 0, 1
1145092909.500000, -161.971267, 0.00,1184753503.600000, -125.974613, 18.10,10, 0, 2
1164923206.549999, -161.971267, 0.00,1204583800.650000, -125.974613, 18.10,10, 0, 5
1184753503.599999, -161.971267, 0.00,1224414097.700000, -125.974613, 18.10,10, 0, 10
1204583800.649999, -161.971267, 0.00,1244244394.750000, -125.974613, 18.10,10, 0, 28
1224414097.699999, -161.971267, 0.00,1264074691.799999, -125.974613, 18.10,10, 0, 14
1244244394.749999, -161.971267, 0.00,1283904988.849999, -125.974613, 18.10,10, 0, 2
1264074691.799999, -161.971267, 0.00,1303735285.899999, -125.974613, 18.10,10, 0, 1
1283904988.849999, -161.971267, 0.00,1323565582.949999, -125.974613, 18.10,10, 0, 2
1303735285.899999, -161.971267, 0.00,1343395879.999999, -125.974613, 18.10,10, 0, 2
946789939.000000, -143.972940, 0.00,986450533.100000, -107.976286, 18.10,10, 0, 1
966620236.050000, -143.972940, 0.00,1006280830.150000, -107.976286, 18.10,10, 0, 1
986450533.100000, -143.972940, 0.00,1026111127.200000, -107.976286, 18.10,10, 0, 1
1006280830.150000, -143.972940, 0.00,1045941424.250000, -107.976286, 18.10,10, 0, 1
1026111127.200000, -143.972940, 0.00,1065771721.300000, -107.976286, 18.10,10, 0, 2
1045941424.250000, -143.972940, 0.00,1085602018.350000, -107.976286, 18.10,10, 0, 2
1065771721.300000, -143.972940, 0.00,1105432315.400000, -107.976286, 18.10,10, 0, 1
1085602018.350000, -143.972940, 0.00,1125262612.450000, -107.976286, 18.10,10, 0, 1
1105432315.400000, -143.972940, 0.00,1145092909.500000, -107.976286, 18.10,10, 0, 1
1125262612.450000, -143.972940, 0.00,1164923206.550000, -107.976286, 18.10,10, 0, 1
1145092909.500000, -143.972940, 0.00,1184753503.600000, -107.976286, 18.10,10, 0, 1
